test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
b-mixed-035,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:18:31.084523
b-mixed-035,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:18:31.084523
b-mixed-035,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T20:18:31.084523
b-mixed-036,delta,,answer_relevancy,3.667,0.7333,1,True,random_sample,2026-05-06T20:18:37.483763
b-mixed-036,delta,,task_completion,4.667,0.9333,1,True,random_sample,2026-05-06T20:18:37.483763
b-mixed-036,delta,,protocol_adherence,4.000,0.8000,0,True,random_sample,2026-05-06T20:18:37.483763
b-mixed-036,delta,,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T20:18:37.483763
b-mixed-036,delta,,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T20:18:37.483763
b-mixed-036,delta,,delta_precision,4.000,0.8000,0,True,random_sample,2026-05-06T20:18:37.483763
b-substantial-037,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:18:45.460965
b-substantial-037,delta,,task_completion,5.000,1.0000,0,False,,2026-05-06T20:18:45.460965
b-substantial-037,delta,,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T20:18:45.460965
b-substantial-037,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:18:45.460965
b-substantial-037,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T20:18:45.460965
b-substantial-037,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T20:18:45.460965
b-substantial-038,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:18:53.044177
b-substantial-038,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:18:53.044177
b-substantial-038,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:18:53.044177
b-substantial-038,delta,,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:18:53.044177
b-substantial-038,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:18:53.044177
b-substantial-038,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:18:53.044177
b-substantial-039,delta,,answer_relevancy,4.333,0.8667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:19:01.178055
b-substantial-039,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:19:01.178055
b-substantial-039,delta,,protocol_adherence,3.333,0.6667,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:19:01.178055
b-substantial-039,delta,,faithfulness,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:19:01.178055
b-substantial-039,delta,,harm_flagging_accuracy,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:19:01.178055
b-substantial-039,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:19:01.178055
b-mixed-040,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:19:07.560078
b-mixed-040,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:19:07.560078
b-mixed-040,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:19:07.560078
b-mixed-040,delta,,faithfulness,3.667,0.7333,1,False,,2026-05-06T20:19:07.560078
b-mixed-040,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:19:07.560078
b-mixed-040,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:19:07.560078
b-mixed-041,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:19:14.335461
b-mixed-041,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:19:14.335461
b-mixed-041,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:19:14.335461
b-mixed-041,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:19:14.335461
b-mixed-041,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T20:19:14.335461
b-mixed-041,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:19:14.335461
b-substantial-042,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:19:21.823670
b-substantial-042,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T20:19:21.823670
b-substantial-042,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:19:21.823670
b-substantial-042,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:19:21.823670
b-substantial-042,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:19:21.823670
b-substantial-042,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:19:21.823670
b-mixed-043,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:19:28.446314
b-mixed-043,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:19:28.446314
b-mixed-043,delta,,protocol_adherence,3.000,0.6000,0,False,,2026-05-06T20:19:28.446314
b-mixed-043,delta,,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:19:28.446314
b-mixed-043,delta,,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T20:19:28.446314
b-mixed-043,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:19:28.446314
b-mixed-044,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T20:19:35.720424
b-mixed-044,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:19:35.720424
b-mixed-044,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:19:35.720424
b-mixed-044,delta,,faithfulness,3.667,0.7333,1,False,,2026-05-06T20:19:35.720424
b-mixed-044,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:19:35.720424
b-mixed-044,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:19:35.720424
b-mixed-045,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:19:43.289147
b-mixed-045,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:19:43.289147
b-mixed-045,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:19:43.289147
b-mixed-045,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:19:43.289147
b-mixed-045,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T20:19:43.289147
b-mixed-045,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:19:43.289147
b-mixed-046,delta,,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T20:19:50.807812
b-mixed-046,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T20:19:50.807812
b-mixed-046,delta,,protocol_adherence,4.667,0.9333,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T20:19:50.807812
b-mixed-046,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T20:19:50.807812
b-mixed-046,delta,,harm_flagging_accuracy,2.667,0.5333,4,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T20:19:50.807812
b-mixed-046,delta,,delta_precision,4.333,0.8667,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T20:19:50.807812
b-mixed-047,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:19:57.308078
b-mixed-047,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:19:57.308078
b-mixed-047,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:19:57.308078
b-mixed-047,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:19:57.308078
b-mixed-047,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T20:19:57.308078
b-mixed-047,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:19:57.308078
b-mixed-048,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=2);low_score:faithfulness=0.53,2026-05-06T20:20:04.083528
b-mixed-048,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=2);low_score:faithfulness=0.53,2026-05-06T20:20:04.083528
b-mixed-048,delta,,protocol_adherence,4.667,0.9333,1,True,judge_disagreement:faithfulness(spread=2);low_score:faithfulness=0.53,2026-05-06T20:20:04.083528
b-mixed-048,delta,,faithfulness,2.667,0.5333,2,True,judge_disagreement:faithfulness(spread=2);low_score:faithfulness=0.53,2026-05-06T20:20:04.083528
b-mixed-048,delta,,harm_flagging_accuracy,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=2);low_score:faithfulness=0.53,2026-05-06T20:20:04.083528
b-mixed-048,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=2);low_score:faithfulness=0.53,2026-05-06T20:20:04.083528
b-substantial-049,delta,,answer_relevancy,4.000,0.8000,0,True,random_sample,2026-05-06T20:20:10.516862
b-substantial-049,delta,,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T20:20:10.516862
b-substantial-049,delta,,protocol_adherence,4.000,0.8000,0,True,random_sample,2026-05-06T20:20:10.516862
b-substantial-049,delta,,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T20:20:10.516862
b-substantial-049,delta,,harm_flagging_accuracy,3.667,0.7333,1,True,random_sample,2026-05-06T20:20:10.516862
b-substantial-049,delta,,delta_precision,4.000,0.8000,0,True,random_sample,2026-05-06T20:20:10.516862
b-substantial-050,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:20:17.556500
b-substantial-050,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:20:17.556500
b-substantial-050,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:20:17.556500
b-substantial-050,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:20:17.556500
b-substantial-050,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T20:20:17.556500
b-substantial-050,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:20:17.556500
c-factual-001,qa,social_media,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:task_completion(spread=4);judge_disagreement:faithfulness(spread=5),2026-05-06T20:20:24.156738
c-factual-001,qa,social_media,task_completion,2.667,0.5333,4,True,judge_disagreement:task_completion(spread=4);judge_disagreement:faithfulness(spread=5),2026-05-06T20:20:24.156738
c-factual-001,qa,social_media,faithfulness,3.000,0.6000,5,True,judge_disagreement:task_completion(spread=4);judge_disagreement:faithfulness(spread=5),2026-05-06T20:20:24.156738
c-factual-002,qa,saas,answer_relevancy,5.000,1.0000,0,True,random_sample,2026-05-06T20:20:27.967880
c-factual-002,qa,saas,task_completion,5.000,1.0000,0,True,random_sample,2026-05-06T20:20:27.967880
c-factual-002,qa,saas,faithfulness,5.000,1.0000,0,True,random_sample,2026-05-06T20:20:27.967880
c-interpretive-003,qa,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:20:32.093219
c-interpretive-003,qa,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T20:20:32.093219
c-interpretive-003,qa,social_media,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:20:32.093219
c-comparative-004,qa,saas,answer_relevancy,3.000,0.6000,0,True,judge_disagreement:task_completion(spread=2),2026-05-06T20:20:36.039010
c-comparative-004,qa,saas,task_completion,3.000,0.6000,2,True,judge_disagreement:task_completion(spread=2),2026-05-06T20:20:36.039010
c-comparative-004,qa,saas,faithfulness,4.000,0.8000,0,True,judge_disagreement:task_completion(spread=2),2026-05-06T20:20:36.039010
c-adversarial-005,qa,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:20:39.067447
c-adversarial-005,qa,social_media,task_completion,4.000,0.8000,0,False,,2026-05-06T20:20:39.067447
c-adversarial-005,qa,social_media,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:20:39.067447
c-factual-006,qa,saas,answer_relevancy,5.000,1.0000,0,False,,2026-05-06T20:20:42.278387
c-factual-006,qa,saas,task_completion,5.000,1.0000,0,False,,2026-05-06T20:20:42.278387
c-factual-006,qa,saas,faithfulness,5.000,1.0000,0,False,,2026-05-06T20:20:42.278387
c-factual-001-rw,qa,social_media,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:20:45.206978
c-factual-001-rw,qa,social_media,task_completion,3.333,0.6667,1,False,,2026-05-06T20:20:45.206978
c-factual-001-rw,qa,social_media,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:20:45.206978
c-factual-002-rw,qa,gaming_platform,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T20:20:48.293792
c-factual-002-rw,qa,gaming_platform,task_completion,4.667,0.9333,1,False,,2026-05-06T20:20:48.293792
c-factual-002-rw,qa,gaming_platform,faithfulness,4.667,0.9333,1,False,,2026-05-06T20:20:48.293792
c-factual-003,qa,ai_services,answer_relevancy,4.000,0.8000,2,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:20:52.246573
c-factual-003,qa,ai_services,task_completion,3.000,0.6000,0,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:20:52.246573
c-factual-003,qa,ai_services,faithfulness,4.333,0.8667,1,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:20:52.246573
c-factual-004,qa,video_streaming,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:20:54.937953
c-factual-004,qa,video_streaming,task_completion,3.000,0.6000,0,False,,2026-05-06T20:20:54.937953
c-factual-004,qa,video_streaming,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:20:54.937953
c-factual-005,qa,genetic_testing,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:20:58.092276
c-factual-005,qa,genetic_testing,task_completion,4.333,0.8667,1,False,,2026-05-06T20:20:58.092276
c-factual-005,qa,genetic_testing,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:20:58.092276
c-factual-006-rw,qa,device_and_services,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:21:01.701581
c-factual-006-rw,qa,device_and_services,task_completion,3.333,0.6667,1,False,,2026-05-06T20:21:01.701581
c-factual-006-rw,qa,device_and_services,faithfulness,3.333,0.6667,1,False,,2026-05-06T20:21:01.701581
c-factual-007,qa,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:21:04.660781
c-factual-007,qa,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T20:21:04.660781
c-factual-007,qa,social_media,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:21:04.660781
c-factual-008,qa,creative_software,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:21:07.798210
c-factual-008,qa,creative_software,task_completion,4.000,0.8000,0,False,,2026-05-06T20:21:07.798210
c-factual-008,qa,creative_software,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:21:07.798210
c-factual-009,qa,search_and_ads,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:21:11.142087
c-factual-009,qa,search_and_ads,task_completion,3.333,0.6667,1,False,,2026-05-06T20:21:11.142087
c-factual-009,qa,search_and_ads,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:21:11.142087
c-factual-010,qa,productivity_and_cloud,answer_relevancy,2.000,0.4000,0,False,,2026-05-06T20:21:14.300978
c-factual-010,qa,productivity_and_cloud,task_completion,1.667,0.3333,1,False,,2026-05-06T20:21:14.300978
c-factual-010,qa,productivity_and_cloud,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:21:14.300978
c-factual-011,qa,social_media,answer_relevancy,4.667,0.9333,1,False,,2026-05-06T20:21:17.548749
c-factual-011,qa,social_media,task_completion,5.000,1.0000,0,False,,2026-05-06T20:21:17.548749
c-factual-011,qa,social_media,faithfulness,5.000,1.0000,0,False,,2026-05-06T20:21:17.548749
c-factual-012,qa,social_media,answer_relevancy,5.000,1.0000,0,True,judge_disagreement:task_completion(spread=2),2026-05-06T20:21:21.160459
c-factual-012,qa,social_media,task_completion,4.333,0.8667,2,True,judge_disagreement:task_completion(spread=2),2026-05-06T20:21:21.160459
c-factual-012,qa,social_media,faithfulness,5.000,1.0000,0,True,judge_disagreement:task_completion(spread=2),2026-05-06T20:21:21.160459
c-factual-013,qa,developer_platform,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T20:21:24.306783
c-factual-013,qa,developer_platform,task_completion,3.000,0.6000,0,False,,2026-05-06T20:21:24.306783
c-factual-013,qa,developer_platform,faithfulness,4.667,0.9333,1,False,,2026-05-06T20:21:24.306783
c-factual-014,qa,video_platform,answer_relevancy,5.000,1.0000,0,False,,2026-05-06T20:21:27.721182
c-factual-014,qa,video_platform,task_completion,5.000,1.0000,0,False,,2026-05-06T20:21:27.721182
c-factual-014,qa,video_platform,faithfulness,5.000,1.0000,0,False,,2026-05-06T20:21:27.721182
c-factual-015,qa,social_media,answer_relevancy,2.000,0.4000,0,False,,2026-05-06T20:21:30.792271
c-factual-015,qa,social_media,task_completion,2.000,0.4000,0,False,,2026-05-06T20:21:30.792271
c-factual-015,qa,social_media,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:21:30.792271
c-factual-016,qa,ai_services,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:21:33.796084
c-factual-016,qa,ai_services,task_completion,3.000,0.6000,0,False,,2026-05-06T20:21:33.796084
c-factual-016,qa,ai_services,faithfulness,3.333,0.6667,1,False,,2026-05-06T20:21:33.796084
c-factual-017,qa,workplace_communication,answer_relevancy,2.667,0.5333,1,True,low_score:faithfulness=0.40,2026-05-06T20:21:40.057143
c-factual-017,qa,workplace_communication,task_completion,2.000,0.4000,0,True,low_score:faithfulness=0.40,2026-05-06T20:21:40.057143
c-factual-017,qa,workplace_communication,faithfulness,2.000,0.4000,0,True,low_score:faithfulness=0.40,2026-05-06T20:21:40.057143
c-factual-018,qa,ai_services,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:21:43.731735
c-factual-018,qa,ai_services,task_completion,3.333,0.6667,1,False,,2026-05-06T20:21:43.731735
c-factual-018,qa,ai_services,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:21:43.731735
c-factual-019,qa,social_media,answer_relevancy,5.000,1.0000,0,True,random_sample,2026-05-06T20:21:47.097785
c-factual-019,qa,social_media,task_completion,5.000,1.0000,0,True,random_sample,2026-05-06T20:21:47.097785
c-factual-019,qa,social_media,faithfulness,5.000,1.0000,0,True,random_sample,2026-05-06T20:21:47.097785
c-factual-020,qa,gaming_platform,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:21:49.773400
c-factual-020,qa,gaming_platform,task_completion,4.000,0.8000,0,False,,2026-05-06T20:21:49.773400
c-factual-020,qa,gaming_platform,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:21:49.773400
c-factual-021,qa,productivity,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:21:53.160174
c-factual-021,qa,productivity,task_completion,3.000,0.6000,0,False,,2026-05-06T20:21:53.160174
c-factual-021,qa,productivity,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:21:53.160174
c-interpretive-022,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:21:56.677928
c-interpretive-022,qa,social_media,task_completion,2.000,0.4000,0,False,,2026-05-06T20:21:56.677928
c-interpretive-022,qa,social_media,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:21:56.677928
c-interpretive-023,qa,creative_software,answer_relevancy,1.667,0.3333,1,True,low_score:faithfulness=0.53,2026-05-06T20:22:00.116358
c-interpretive-023,qa,creative_software,task_completion,1.333,0.2667,1,True,low_score:faithfulness=0.53,2026-05-06T20:22:00.116358
c-interpretive-023,qa,creative_software,faithfulness,2.667,0.5333,1,True,low_score:faithfulness=0.53,2026-05-06T20:22:00.116358
c-interpretive-024,qa,social_media,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:22:03.496581
c-interpretive-024,qa,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T20:22:03.496581
c-interpretive-024,qa,social_media,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:22:03.496581
c-interpretive-025,qa,video_conferencing,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T20:22:06.723800
c-interpretive-025,qa,video_conferencing,task_completion,4.333,0.8667,1,False,,2026-05-06T20:22:06.723800
c-interpretive-025,qa,video_conferencing,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:22:06.723800
c-interpretive-026,qa,social_media,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:22:10.314117
c-interpretive-026,qa,social_media,task_completion,3.333,0.6667,1,False,,2026-05-06T20:22:10.314117
c-interpretive-026,qa,social_media,faithfulness,4.667,0.9333,1,False,,2026-05-06T20:22:10.314117
c-interpretive-027,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:22:13.711048
c-interpretive-027,qa,social_media,task_completion,2.333,0.4667,1,False,,2026-05-06T20:22:13.711048
c-interpretive-027,qa,social_media,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:22:13.711048
c-interpretive-028,qa,genetic_testing,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:22:16.887420
c-interpretive-028,qa,genetic_testing,task_completion,4.000,0.8000,0,False,,2026-05-06T20:22:16.887420
c-interpretive-028,qa,genetic_testing,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:22:16.887420
c-interpretive-029,qa,video_streaming,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:22:21.014243
c-interpretive-029,qa,video_streaming,task_completion,4.000,0.8000,0,False,,2026-05-06T20:22:21.014243
c-interpretive-029,qa,video_streaming,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:22:21.014243
c-comparative-030,qa,ai_services,answer_relevancy,1.333,0.2667,1,False,,2026-05-06T20:22:24.285258
c-comparative-030,qa,ai_services,task_completion,1.000,0.2000,0,False,,2026-05-06T20:22:24.285258
c-comparative-030,qa,ai_services,faithfulness,5.000,1.0000,0,False,,2026-05-06T20:22:24.285258
c-comparative-031,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:22:27.614078
c-comparative-031,qa,social_media,task_completion,3.000,0.6000,0,False,,2026-05-06T20:22:27.614078
c-comparative-031,qa,social_media,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:22:27.614078
c-comparative-032,qa,gaming_platform,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:22:30.759287
c-comparative-032,qa,gaming_platform,task_completion,3.000,0.6000,0,False,,2026-05-06T20:22:30.759287
c-comparative-032,qa,gaming_platform,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:22:30.759287
c-comparative-033,qa,device_and_services,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:22:34.441961
c-comparative-033,qa,device_and_services,task_completion,2.000,0.4000,0,False,,2026-05-06T20:22:34.441961
c-comparative-033,qa,device_and_services,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:22:34.441961
c-comparative-034,qa,social_media,answer_relevancy,1.000,0.2000,0,True,judge_disagreement:faithfulness(spread=3);low_score:faithfulness=0.27,2026-05-06T20:22:38.623251
c-comparative-034,qa,social_media,task_completion,0.333,0.0667,1,True,judge_disagreement:faithfulness(spread=3);low_score:faithfulness=0.27,2026-05-06T20:22:38.623251
c-comparative-034,qa,social_media,faithfulness,1.333,0.2667,3,True,judge_disagreement:faithfulness(spread=3);low_score:faithfulness=0.27,2026-05-06T20:22:38.623251
c-comparative-035,qa,workplace_communication,answer_relevancy,2.333,0.4667,1,True,random_sample,2026-05-06T20:22:41.798699
c-comparative-035,qa,workplace_communication,task_completion,1.667,0.3333,1,True,random_sample,2026-05-06T20:22:41.798699
c-comparative-035,qa,workplace_communication,faithfulness,3.000,0.6000,0,True,random_sample,2026-05-06T20:22:41.798699
c-comparative-036,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:22:45.779178
c-comparative-036,qa,social_media,task_completion,3.000,0.6000,0,False,,2026-05-06T20:22:45.779178
c-comparative-036,qa,social_media,faithfulness,3.667,0.7333,1,False,,2026-05-06T20:22:45.779178
c-comparative-037,qa,developer_community,answer_relevancy,3.000,0.6000,0,True,judge_disagreement:faithfulness(spread=2);random_sample,2026-05-06T20:22:50.026032
c-comparative-037,qa,developer_community,task_completion,2.333,0.4667,1,True,judge_disagreement:faithfulness(spread=2);random_sample,2026-05-06T20:22:50.026032
c-comparative-037,qa,developer_community,faithfulness,3.667,0.7333,2,True,judge_disagreement:faithfulness(spread=2);random_sample,2026-05-06T20:22:50.026032
c-adversarial-038,qa,genetic_testing,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:22:54.580717
c-adversarial-038,qa,genetic_testing,task_completion,3.000,0.6000,0,False,,2026-05-06T20:22:54.580717
c-adversarial-038,qa,genetic_testing,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:22:54.580717
c-adversarial-039,qa,social_media,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:22:58.554483
c-adversarial-039,qa,social_media,task_completion,2.000,0.4000,0,False,,2026-05-06T20:22:58.554483
c-adversarial-039,qa,social_media,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:22:58.554483
c-adversarial-040,qa,video_streaming,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:23:01.753181
c-adversarial-040,qa,video_streaming,task_completion,2.333,0.4667,1,False,,2026-05-06T20:23:01.753181
c-adversarial-040,qa,video_streaming,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:23:01.753181
c-adversarial-041,qa,creative_software,answer_relevancy,3.000,0.6000,0,True,judge_disagreement:faithfulness(spread=2),2026-05-06T20:23:05.094976
c-adversarial-041,qa,creative_software,task_completion,2.000,0.4000,0,True,judge_disagreement:faithfulness(spread=2),2026-05-06T20:23:05.094976
c-adversarial-041,qa,creative_software,faithfulness,3.667,0.7333,2,True,judge_disagreement:faithfulness(spread=2),2026-05-06T20:23:05.094976
c-adversarial-042,qa,ai_services,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:23:08.180511
c-adversarial-042,qa,ai_services,task_completion,2.667,0.5333,1,False,,2026-05-06T20:23:08.180511
c-adversarial-042,qa,ai_services,faithfulness,3.333,0.6667,1,False,,2026-05-06T20:23:08.180511
c-adversarial-043,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:23:11.234639
c-adversarial-043,qa,social_media,task_completion,3.333,0.6667,1,False,,2026-05-06T20:23:11.234639
c-adversarial-043,qa,social_media,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:23:11.234639
c-adversarial-044,qa,social_media,answer_relevancy,0.333,0.0667,1,True,low_score:faithfulness=0.00,2026-05-06T20:23:14.661959
c-adversarial-044,qa,social_media,task_completion,0.667,0.1333,1,True,low_score:faithfulness=0.00,2026-05-06T20:23:14.661959
c-adversarial-044,qa,social_media,faithfulness,0.000,0.0000,0,True,low_score:faithfulness=0.00,2026-05-06T20:23:14.661959
c-factual-045,qa,payments,answer_relevancy,4.333,0.8667,2,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:23:18.305806
c-factual-045,qa,payments,task_completion,3.000,0.6000,0,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:23:18.305806
c-factual-045,qa,payments,faithfulness,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:23:18.305806
