test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
b-substantial-031,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:46:08.189035
b-substantial-031,delta,,task_completion,3.667,0.7333,1,False,,2026-05-06T15:46:08.189035
b-substantial-031,delta,,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T15:46:08.189035
b-substantial-031,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:46:08.189035
b-substantial-031,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T15:46:08.189035
b-substantial-031,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:46:08.189035
b-mixed-032,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:46:15.280677
b-mixed-032,delta,,task_completion,3.667,0.7333,1,False,,2026-05-06T15:46:15.280677
b-mixed-032,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T15:46:15.280677
b-mixed-032,delta,,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:46:15.280677
b-mixed-032,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:46:15.280677
b-mixed-032,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:46:15.280677
b-mixed-033,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:46:22.887657
b-mixed-033,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:46:22.887657
b-mixed-033,delta,,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T15:46:22.887657
b-mixed-033,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:46:22.887657
b-mixed-033,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T15:46:22.887657
b-mixed-033,delta,,delta_precision,3.667,0.7333,1,False,,2026-05-06T15:46:22.887657
b-mixed-034,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:46:31.719316
b-mixed-034,delta,,task_completion,5.000,1.0000,0,False,,2026-05-06T15:46:31.719316
b-mixed-034,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:46:31.719316
b-mixed-034,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:46:31.719316
b-mixed-034,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:46:31.719316
b-mixed-034,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:46:31.719316
b-mixed-035,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:46:41.682327
b-mixed-035,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:46:41.682327
b-mixed-035,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:46:41.682327
b-mixed-035,delta,,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:46:41.682327
b-mixed-035,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:46:41.682327
b-mixed-035,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:46:41.682327
b-mixed-036,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:47:16.574354
b-mixed-036,delta,,task_completion,4.333,0.8667,1,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:47:16.574354
b-mixed-036,delta,,protocol_adherence,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:47:16.574354
b-mixed-036,delta,,faithfulness,2.667,0.5333,4,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:47:16.574354
b-mixed-036,delta,,harm_flagging_accuracy,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:47:16.574354
b-mixed-036,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:47:16.574354
b-substantial-037,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:47:28.130979
b-substantial-037,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:47:28.130979
b-substantial-037,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:47:28.130979
b-substantial-037,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:47:28.130979
b-substantial-037,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:47:28.130979
b-substantial-037,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:47:28.130979
b-substantial-038,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:47:37.335531
b-substantial-038,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:47:37.335531
b-substantial-038,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:47:37.335531
b-substantial-038,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:47:37.335531
b-substantial-038,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:47:37.335531
b-substantial-038,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T15:47:37.335531
b-substantial-039,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:47:44.503447
b-substantial-039,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T15:47:44.503447
b-substantial-039,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:47:44.503447
b-substantial-039,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:47:44.503447
b-substantial-039,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:47:44.503447
b-substantial-039,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:47:44.503447
b-mixed-040,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:47:52.191771
b-mixed-040,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T15:47:52.191771
b-mixed-040,delta,,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T15:47:52.191771
b-mixed-040,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:47:52.191771
b-mixed-040,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:47:52.191771
b-mixed-040,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:47:52.191771
b-mixed-041,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:48:00.345100
b-mixed-041,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:48:00.345100
b-mixed-041,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:48:00.345100
b-mixed-041,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:48:00.345100
b-mixed-041,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:48:00.345100
b-mixed-041,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T15:48:00.345100
b-substantial-042,delta,,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:48:08.704323
b-substantial-042,delta,,task_completion,4.333,0.8667,1,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:48:08.704323
b-substantial-042,delta,,protocol_adherence,3.667,0.7333,1,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:48:08.704323
b-substantial-042,delta,,faithfulness,2.667,0.5333,4,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:48:08.704323
b-substantial-042,delta,,harm_flagging_accuracy,4.333,0.8667,1,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:48:08.704323
b-substantial-042,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T15:48:08.704323
b-mixed-043,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:48:26.407390
b-mixed-043,delta,,task_completion,2.667,0.5333,1,False,,2026-05-06T15:48:26.407390
b-mixed-043,delta,,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T15:48:26.407390
b-mixed-043,delta,,faithfulness,3.667,0.7333,1,False,,2026-05-06T15:48:26.407390
b-mixed-043,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T15:48:26.407390
b-mixed-043,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:48:26.407390
b-mixed-044,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:48:35.232975
b-mixed-044,delta,,task_completion,3.667,0.7333,1,False,,2026-05-06T15:48:35.232975
b-mixed-044,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:48:35.232975
b-mixed-044,delta,,faithfulness,3.667,0.7333,1,False,,2026-05-06T15:48:35.232975
b-mixed-044,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T15:48:35.232975
b-mixed-044,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:48:35.232975
b-mixed-045,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:48:58.658625
b-mixed-045,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:48:58.658625
b-mixed-045,delta,,protocol_adherence,5.000,1.0000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:48:58.658625
b-mixed-045,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:48:58.658625
b-mixed-045,delta,,harm_flagging_accuracy,4.333,0.8667,2,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:48:58.658625
b-mixed-045,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:48:58.658625
b-mixed-046,delta,,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:49:10.832776
b-mixed-046,delta,,task_completion,3.667,0.7333,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:49:10.832776
b-mixed-046,delta,,protocol_adherence,3.333,0.6667,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:49:10.832776
b-mixed-046,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:49:10.832776
b-mixed-046,delta,,harm_flagging_accuracy,2.333,0.4667,4,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:49:10.832776
b-mixed-046,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:49:10.832776
b-mixed-047,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:49:18.445523
b-mixed-047,delta,,task_completion,5.000,1.0000,0,False,,2026-05-06T15:49:18.445523
b-mixed-047,delta,,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T15:49:18.445523
b-mixed-047,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:49:18.445523
b-mixed-047,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T15:49:18.445523
b-mixed-047,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T15:49:18.445523
b-mixed-048,delta,,answer_relevancy,3.000,0.6000,0,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:delta_precision(spread=2);low_score:faithfulness=0.47,2026-05-06T15:49:26.243064
b-mixed-048,delta,,task_completion,2.667,0.5333,1,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:delta_precision(spread=2);low_score:faithfulness=0.47,2026-05-06T15:49:26.243064
b-mixed-048,delta,,protocol_adherence,3.667,0.7333,2,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:delta_precision(spread=2);low_score:faithfulness=0.47,2026-05-06T15:49:26.243064
b-mixed-048,delta,,faithfulness,2.333,0.4667,1,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:delta_precision(spread=2);low_score:faithfulness=0.47,2026-05-06T15:49:26.243064
b-mixed-048,delta,,harm_flagging_accuracy,3.333,0.6667,1,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:delta_precision(spread=2);low_score:faithfulness=0.47,2026-05-06T15:49:26.243064
b-mixed-048,delta,,delta_precision,3.000,0.6000,2,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:delta_precision(spread=2);low_score:faithfulness=0.47,2026-05-06T15:49:26.243064
b-substantial-049,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:49:34.281630
b-substantial-049,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T15:49:34.281630
b-substantial-049,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:49:34.281630
b-substantial-049,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:49:34.281630
b-substantial-049,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:49:34.281630
b-substantial-049,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:49:34.281630
b-substantial-050,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:49:42.778472
b-substantial-050,delta,,task_completion,4.333,0.8667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:49:42.778472
b-substantial-050,delta,,protocol_adherence,4.000,0.8000,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:49:42.778472
b-substantial-050,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:49:42.778472
b-substantial-050,delta,,harm_flagging_accuracy,4.333,0.8667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:49:42.778472
b-substantial-050,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:49:42.778472
c-factual-001,qa,social_media,answer_relevancy,2.667,0.5333,4,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:task_completion(spread=5),2026-05-06T15:49:50.482468
c-factual-001,qa,social_media,task_completion,3.000,0.6000,5,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:task_completion(spread=5),2026-05-06T15:49:50.482468
c-factual-001,qa,social_media,faithfulness,4.667,0.9333,1,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:task_completion(spread=5),2026-05-06T15:49:50.482468
c-factual-002,qa,saas,answer_relevancy,4.667,0.9333,1,True,judge_disagreement:task_completion(spread=5),2026-05-06T15:49:54.159792
c-factual-002,qa,saas,task_completion,1.667,0.3333,5,True,judge_disagreement:task_completion(spread=5),2026-05-06T15:49:54.159792
c-factual-002,qa,saas,faithfulness,5.000,1.0000,0,True,judge_disagreement:task_completion(spread=5),2026-05-06T15:49:54.159792
c-interpretive-003,qa,social_media,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T15:49:57.727025
c-interpretive-003,qa,social_media,task_completion,4.000,0.8000,0,False,,2026-05-06T15:49:57.727025
c-interpretive-003,qa,social_media,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:49:57.727025
c-comparative-004,qa,saas,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:50:02.119166
c-comparative-004,qa,saas,task_completion,4.000,0.8000,0,False,,2026-05-06T15:50:02.119166
c-comparative-004,qa,saas,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:50:02.119166
c-adversarial-005,qa,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:50:07.046328
c-adversarial-005,qa,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T15:50:07.046328
c-adversarial-005,qa,social_media,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:50:07.046328
c-factual-006,qa,saas,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T15:50:21.472822
c-factual-006,qa,saas,task_completion,4.667,0.9333,1,False,,2026-05-06T15:50:21.472822
c-factual-006,qa,saas,faithfulness,5.000,1.0000,0,False,,2026-05-06T15:50:21.472822
c-factual-001-rw,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:50:25.806117
c-factual-001-rw,qa,social_media,task_completion,3.000,0.6000,0,False,,2026-05-06T15:50:25.806117
c-factual-001-rw,qa,social_media,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:50:25.806117
c-factual-002-rw,qa,gaming_platform,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:50:30.148024
c-factual-002-rw,qa,gaming_platform,task_completion,4.000,0.8000,0,False,,2026-05-06T15:50:30.148024
c-factual-002-rw,qa,gaming_platform,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:50:30.148024
c-factual-003,qa,ai_services,answer_relevancy,4.000,0.8000,2,True,judge_disagreement:answer_relevancy(spread=2);judge_disagreement:faithfulness(spread=2),2026-05-06T15:50:34.377866
c-factual-003,qa,ai_services,task_completion,3.667,0.7333,1,True,judge_disagreement:answer_relevancy(spread=2);judge_disagreement:faithfulness(spread=2),2026-05-06T15:50:34.377866
c-factual-003,qa,ai_services,faithfulness,4.000,0.8000,2,True,judge_disagreement:answer_relevancy(spread=2);judge_disagreement:faithfulness(spread=2),2026-05-06T15:50:34.377866
c-factual-004,qa,video_streaming,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:50:38.011220
c-factual-004,qa,video_streaming,task_completion,3.333,0.6667,1,False,,2026-05-06T15:50:38.011220
c-factual-004,qa,video_streaming,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:50:38.011220
c-factual-005,qa,genetic_testing,answer_relevancy,3.333,0.6667,1,True,judge_disagreement:faithfulness(spread=2);random_sample,2026-05-06T15:50:41.972023
c-factual-005,qa,genetic_testing,task_completion,2.667,0.5333,1,True,judge_disagreement:faithfulness(spread=2);random_sample,2026-05-06T15:50:41.972023
c-factual-005,qa,genetic_testing,faithfulness,3.333,0.6667,2,True,judge_disagreement:faithfulness(spread=2);random_sample,2026-05-06T15:50:41.972023
c-factual-006-rw,qa,device_and_services,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:50:46.268840
c-factual-006-rw,qa,device_and_services,task_completion,2.000,0.4000,0,False,,2026-05-06T15:50:46.268840
c-factual-006-rw,qa,device_and_services,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:50:46.268840
c-factual-007,qa,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:50:49.961375
c-factual-007,qa,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T15:50:49.961375
c-factual-007,qa,social_media,faithfulness,4.667,0.9333,1,False,,2026-05-06T15:50:49.961375
c-factual-008,qa,creative_software,answer_relevancy,4.667,0.9333,1,False,,2026-05-06T15:50:54.484596
c-factual-008,qa,creative_software,task_completion,4.000,0.8000,0,False,,2026-05-06T15:50:54.484596
c-factual-008,qa,creative_software,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:50:54.484596
c-factual-009,qa,search_and_ads,answer_relevancy,3.667,0.7333,1,True,random_sample,2026-05-06T15:50:58.349483
c-factual-009,qa,search_and_ads,task_completion,3.333,0.6667,1,True,random_sample,2026-05-06T15:50:58.349483
c-factual-009,qa,search_and_ads,faithfulness,4.333,0.8667,1,True,random_sample,2026-05-06T15:50:58.349483
c-factual-010,qa,productivity_and_cloud,answer_relevancy,2.000,0.4000,0,True,low_score:faithfulness=0.33,2026-05-06T15:51:03.059834
c-factual-010,qa,productivity_and_cloud,task_completion,1.000,0.2000,0,True,low_score:faithfulness=0.33,2026-05-06T15:51:03.059834
c-factual-010,qa,productivity_and_cloud,faithfulness,1.667,0.3333,1,True,low_score:faithfulness=0.33,2026-05-06T15:51:03.059834
c-factual-011,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:51:06.707097
c-factual-011,qa,social_media,task_completion,2.000,0.4000,0,False,,2026-05-06T15:51:06.707097
c-factual-011,qa,social_media,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:51:06.707097
c-factual-012,qa,social_media,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T15:51:10.384145
c-factual-012,qa,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T15:51:10.384145
c-factual-012,qa,social_media,faithfulness,4.667,0.9333,1,False,,2026-05-06T15:51:10.384145
c-factual-013,qa,developer_platform,answer_relevancy,4.667,0.9333,1,True,judge_disagreement:faithfulness(spread=2),2026-05-06T15:51:14.253675
c-factual-013,qa,developer_platform,task_completion,3.000,0.6000,0,True,judge_disagreement:faithfulness(spread=2),2026-05-06T15:51:14.253675
c-factual-013,qa,developer_platform,faithfulness,4.000,0.8000,2,True,judge_disagreement:faithfulness(spread=2),2026-05-06T15:51:14.253675
c-factual-014,qa,video_platform,answer_relevancy,4.333,0.8667,2,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T15:51:19.387586
c-factual-014,qa,video_platform,task_completion,3.667,0.7333,1,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T15:51:19.387586
c-factual-014,qa,video_platform,faithfulness,4.667,0.9333,1,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T15:51:19.387586
c-factual-015,qa,social_media,answer_relevancy,1.667,0.3333,1,False,,2026-05-06T15:51:23.320944
c-factual-015,qa,social_media,task_completion,2.000,0.4000,0,False,,2026-05-06T15:51:23.320944
c-factual-015,qa,social_media,faithfulness,3.000,0.6000,0,False,,2026-05-06T15:51:23.320944
c-factual-016,qa,ai_services,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:51:28.003884
c-factual-016,qa,ai_services,task_completion,3.333,0.6667,1,False,,2026-05-06T15:51:28.003884
c-factual-016,qa,ai_services,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:51:28.003884
c-factual-017,qa,workplace_communication,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:51:32.934031
c-factual-017,qa,workplace_communication,task_completion,2.000,0.4000,0,False,,2026-05-06T15:51:32.934031
c-factual-017,qa,workplace_communication,faithfulness,3.000,0.6000,0,False,,2026-05-06T15:51:32.934031
c-factual-018,qa,ai_services,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:51:37.365800
c-factual-018,qa,ai_services,task_completion,4.000,0.8000,0,False,,2026-05-06T15:51:37.365800
c-factual-018,qa,ai_services,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:51:37.365800
c-factual-019,qa,social_media,answer_relevancy,5.000,1.0000,0,False,,2026-05-06T15:51:43.416127
c-factual-019,qa,social_media,task_completion,5.000,1.0000,0,False,,2026-05-06T15:51:43.416127
c-factual-019,qa,social_media,faithfulness,5.000,1.0000,0,False,,2026-05-06T15:51:43.416127
c-factual-020,qa,gaming_platform,answer_relevancy,5.000,1.0000,0,False,,2026-05-06T15:51:48.115408
c-factual-020,qa,gaming_platform,task_completion,5.000,1.0000,0,False,,2026-05-06T15:51:48.115408
c-factual-020,qa,gaming_platform,faithfulness,5.000,1.0000,0,False,,2026-05-06T15:51:48.115408
c-factual-021,qa,productivity,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:51:52.689452
c-factual-021,qa,productivity,task_completion,3.000,0.6000,0,False,,2026-05-06T15:51:52.689452
c-factual-021,qa,productivity,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:51:52.689452
c-interpretive-022,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:52:19.594731
c-interpretive-022,qa,social_media,task_completion,3.333,0.6667,1,False,,2026-05-06T15:52:19.594731
c-interpretive-022,qa,social_media,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:52:19.594731
c-interpretive-023,qa,creative_software,answer_relevancy,1.667,0.3333,1,False,,2026-05-06T15:52:24.524247
c-interpretive-023,qa,creative_software,task_completion,1.000,0.2000,0,False,,2026-05-06T15:52:24.524247
c-interpretive-023,qa,creative_software,faithfulness,3.000,0.6000,0,False,,2026-05-06T15:52:24.524247
c-interpretive-024,qa,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:52:29.480459
c-interpretive-024,qa,social_media,task_completion,4.000,0.8000,0,False,,2026-05-06T15:52:29.480459
c-interpretive-024,qa,social_media,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:52:29.480459
c-interpretive-025,qa,video_conferencing,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:52:42.754230
c-interpretive-025,qa,video_conferencing,task_completion,3.000,0.6000,0,False,,2026-05-06T15:52:42.754230
c-interpretive-025,qa,video_conferencing,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:52:42.754230
c-interpretive-026,qa,social_media,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:52:47.283022
c-interpretive-026,qa,social_media,task_completion,2.667,0.5333,1,False,,2026-05-06T15:52:47.283022
c-interpretive-026,qa,social_media,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:52:47.283022
c-interpretive-027,qa,social_media,answer_relevancy,2.333,0.4667,1,True,low_score:faithfulness=0.40,2026-05-06T15:52:51.414227
c-interpretive-027,qa,social_media,task_completion,2.000,0.4000,0,True,low_score:faithfulness=0.40,2026-05-06T15:52:51.414227
c-interpretive-027,qa,social_media,faithfulness,2.000,0.4000,0,True,low_score:faithfulness=0.40,2026-05-06T15:52:51.414227
c-interpretive-028,qa,genetic_testing,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:52:55.833501
c-interpretive-028,qa,genetic_testing,task_completion,4.000,0.8000,0,False,,2026-05-06T15:52:55.833501
c-interpretive-028,qa,genetic_testing,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:52:55.833501
c-interpretive-029,qa,video_streaming,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:53:00.238113
c-interpretive-029,qa,video_streaming,task_completion,3.333,0.6667,1,False,,2026-05-06T15:53:00.238113
c-interpretive-029,qa,video_streaming,faithfulness,3.000,0.6000,0,False,,2026-05-06T15:53:00.238113
c-comparative-030,qa,ai_services,answer_relevancy,2.667,0.5333,1,False,,2026-05-06T15:53:04.559131
c-comparative-030,qa,ai_services,task_completion,2.333,0.4667,1,False,,2026-05-06T15:53:04.559131
c-comparative-030,qa,ai_services,faithfulness,3.000,0.6000,0,False,,2026-05-06T15:53:04.559131
c-comparative-031,qa,social_media,answer_relevancy,3.000,0.6000,0,True,low_score:faithfulness=0.47,2026-05-06T15:53:09.333031
c-comparative-031,qa,social_media,task_completion,2.000,0.4000,0,True,low_score:faithfulness=0.47,2026-05-06T15:53:09.333031
c-comparative-031,qa,social_media,faithfulness,2.333,0.4667,1,True,low_score:faithfulness=0.47,2026-05-06T15:53:09.333031
c-comparative-032,qa,gaming_platform,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:53:15.562383
c-comparative-032,qa,gaming_platform,task_completion,3.333,0.6667,1,False,,2026-05-06T15:53:15.562383
c-comparative-032,qa,gaming_platform,faithfulness,4.667,0.9333,1,False,,2026-05-06T15:53:15.562383
c-comparative-033,qa,device_and_services,answer_relevancy,2.667,0.5333,1,False,,2026-05-06T15:53:20.477557
c-comparative-033,qa,device_and_services,task_completion,2.000,0.4000,0,False,,2026-05-06T15:53:20.477557
c-comparative-033,qa,device_and_services,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:53:20.477557
c-comparative-034,qa,social_media,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:53:25.194689
